Facility_ID,Facility_Name,State,LGA,Geopolitical_Zone,Facility_Type,Medicine_Name,Medicine_Category,WHO_Essential_List,Batch_Number,Manufacturing_Date,Expiry_Date,Manufacturer,Current_Stock_Level,Reorder_Level,Max_Capacity,Unit,Days_Of_Stock_Remaining,Last_Restocked_Date,Next_Expected_Delivery,Supplier_Name,Unit_Cost_Naira,Total_Stock_Value,Storage_Condition_Required,Actual_Storage_Condition,Cold_Chain_Compliant,Track_Trace_Enabled,Serialization_Code,Supply_Chain_Visibility,Stockout_Events_Last_6Months,Average_Monthly_Consumption,Wastage_Percentage_Last_Quarter,Quality_Verified,Regulatory_Compliance,Distribution_Lead_Time_Days,Warehouse_Temp_Log_Available,Status
FAC-OSU-4189,General Hospital North,Osun,North,South_West,General Hospital,Amoxicillin-Clavulanate 625mg,Antibiotic,Yes,BN79056,2023/08/01,2025-11-01,Novartis Nigeria,601,517,1380,Tablets,52.3,2025-03-28,2025-06-24,Local Market Vendor,653.02,392465.02,Room_Temp,Room_Temp,Yes,Yes,SRL-58E16466FE,Full,1,345,1.8,Yes,WHO_PQ,14,No,In_Stock
FAC-BOR-9436,Ward 4 PHC,Borno,Maiduguri,North_East,PHC,Measles-Rubella Vaccine,Vaccine,Yes,BN20732,2022-10-23,2024-02-10,Emzor Pharmaceuticals,374,1072,7150,Vials,15.7,2024-12-29,2025-08-09,USAID Supply Chain,1779.73,665619.02,Refrigerated,Refrigerated,Yes,No,,None,3,715,10.2,Yes,WHO_PQ,41,No,Expired
FAC-KWA-4449,State General Hospital Kwara,Kwara,West,North_Central,General Hospital,Dihydroartemisinin-Piperaquine,Antimalarial,Yes,BN92944,2024-10-07,2027-03-15,AstraZeneca Nigeria,853,733,2445,Tablets,52.3,2025-01-22,2025-07-24,Local Market Vendor,732.54,624856.62,Room_Temp,Room_Temp,Yes,Yes,SRL-5A398C58D1,Partial,3,489,3.5,Yes,WHO_PQ,40,Yes,In_Stock
FAC-RIV-8383,Port Harcourt Primary Health Centre,Rivers,Port Harcourt,South_South,PHC,Tenofovir/Lamivudine/Dolutegravir,ARV,Yes,BN69080,2023-06-28,2026-02-04,AstraZeneca Nigeria,2913,673,3592,Tablets,194.6,2025-05-21,2025-06-17,Drugfield Pharma,2049.27,5969523.51,Room_Temp,Room_Temp,Yes,No,,None,4,449,6.5,Yes,NAFDAC,7,Yes,In_Stock
FAC-EDO-5046,East District Hospital,Edo,East,South_South,General Hospital,Azithromycin 500mg,Antibiotic,Yes,BN18982,2024-11-30,2026-06-24,Greenfield Pharma,1950,342,2736,Tablets,256.6,2025-02-15,2025-06-21,HealthPlus Distribution,352.77,687901.5,Room_Temp,Room_Temp,Yes,Yes,SRL-4DDA7D2F14,Full,0,228,7.7,Yes,NAFDAC,6,No,In_Stock
FAC-CRO-4589,Ward 5 PHC,Cross River,East,South_South,PHC,Paracetamol 500mg,Analgesic,Yes,BN22669,2022-02-15,2025-02-14,Emzor Pharmaceuticals,436,219,1314,Tablets,89.6,01-06-2025,2025-07-03,,20.56,8964.16,Room_Temp,Room_Temp,Yes,No,,None,3,146,7.3,Yes,WHO_PQ,5,Yes,Expired
FAC-KEB-8250,Ward 5 PHC,Kebbi,Rural A,North_West,PHC,Azithromycin 500mg,Antibiotic,Yes,BN64396,2022-05-31,2023-11-10,Jawa International,0,693,3696,Tablets,0.0,2025-05-23,2025-06-26,,761.72,0.0,Room_Temp,Room_Temp,Yes,No,,None,2,462,9.9,Yes,WHO_PQ,22,No,In_Stock
FAC-GOM-3618,Rural B District Hospital,Gombe,Rural B,North_East,General Hospital,Diclofenac 50mg,Analgesic,Yes,BN12143,2022-06-22,2025-04-10,Cipla Nigeria,0,1015,4739,Tablets,0.0,2025-05-03,2025-07-29,USAID Supply Chain,100.32,0.0,Room_Temp,Room_Temp,Yes,Yes,SRL-DF5D849C6C,Partial,0,677,4.5,Pending,NAFDAC,32,Yes,Expired
FAC-LAG-6410,Oshodi-Isolo PHC,Lagos,Oshodi-Isolo,South_West,PHC,Lopinavir/Ritonavir 200/50mg,ARV,Yes,BN30620,2024-04-03,2025-05-16,Swipha,1501,763,5599,Tablets,88.5,2025-02-14,2025-06-17,Alpha Pharmacy,4331.77,6501986.77,Room_Temp,Room_Temp,Yes,Yes,SRL-FDC74D70D0,Full,2,509,3.6,Yes,WHO_PQ,7,No,In_Stock
FAC-EKI-5442,Ekiti University Teaching Hospital,Ekiti,South,South_West,Teaching Hospital,Artesunate Injection 60mg,Antimalarial,Yes,BN60183,2022-03-31,2024-04-23,May & Baker Nigeria,4160,951,6974,Tablets,196.8,2025-01-22,2025-07-06,USAID Supply Chain,2506.1,10425376.0,Room_Temp,Room_Temp,Yes,Yes,SRL-8D99DAC54D,Full,2,634,2.6,Pending,NAFDAC,5,Yes,Expired
FAC-ANA-2918,Ward 10 PHC,Anambra,West,South_East,PHC,Ceftriaxone 1g Injection,Antibiotic,Yes,BN64714,2022-08-25,2023-11-01,Fidson Healthcare,207,99,264,Tablets,94.1,02-02-2025,2025-06-14,HealthPlus Distribution,1473.74,305064.18,Room_Temp,Room_Temp,Yes,No,,None,1,66,14.5,No,Non_Compliant,11,No,Expired
FAC-KAT-9234,North PHC,Osun,South,South_West,PHC,OPV (Oral Polio Vaccine),Vaccine,Yes,BN70012,2022-05-28,2024-09-04,GSK Nigeria,669,172,690,Vials,174.5,2025-02-02,2025-07-07,WHO Supply Division,859.53,575025.57,Frozen,Frozen,Yes,No,,Partial,4,115,4.5,Yes,NAFDAC,6,Yes,In_Stock
FAC-EBO-1741,Afikpo South District Hospital,Ebonyi,Afikpo South,South_East,General Hospital,Morphine 10mg/ml Injection,Analgesic,Yes,BN80332,2023-06-02,2025-01-04,GSK Nigeria,335,93,434,Tablets,162.1,2025-02-11,2025-06-15,,3339.94,1118879.9,Room_Temp,Room_Temp,Yes,Yes,SRL-D13946C174,Full,0,62,2.1,Yes,NAFDAC,5,Yes,Expired
FAC-FCT-1720,State General Hospital FCT,FCT,Bwari,North_Central,General Hospital,Amoxicillin 250mg Capsules,Antibiotic,Yes,BN53295,2024-10-18,2027-08-15,Swipha,1663,1077,5744,Tablets,69.5,2025-05-11,2025-07-13,Unknown Supplier,127.33,211749.79,Room_Temp,Room_Temp,Yes,No,,None,2,718,11.0,Yes,WHO_PQ,19,Yes,In_Stock
FAC-GOM-4709,Ward 6 PHC,Gombe,West,North_East,PHC,Amoxicillin-Clavulanate 625mg,Antibiotic,Yes,BN76621,2022-03-05,2024-11-28,Roche Nigeria,688,960,3840,Tablets,32.2,2025-02-11,2025-07-17,Medplus Logistics,895.56,616145.28,Room_Temp,Room_Temp,Yes,No,,None,4,640,8.0,Yes,NAFDAC,36,No,Expired
FAC-GOM-5157,Rural B Primary Health Centre,Gombe,Rural B,North_East,PHC,Ibuprofen 400mg,Analgesic,Yes,BN68640,2023-03-25,2025-08-10,Roche Nigeria,15,193,1290,Tablets,3.5,2025-02-05,2025-08-06,Community Health Supplies,87.31,1309.65,Room_Temp,Room_Temp,Yes,No,,Partial,4,129,8.5,Yes,NAFDAC,36,No,Critical
FAC-PLA-4711,North District Hospital,Plateau,North,North_Central,General Hospital,Morphine 10mg/ml Injection,Analgesic,Yes,BN58748,2022-09-08,2024-04-05,Cipla Nigeria,1454,1114,5201,Tablets,58.7,2025-05-21,2025-06-23,NAFDAC Approved Vendor,3832.1,5571873.4,Room_Temp,Room_Temp,Yes,No,,Partial,0,743,2.4,Yes,NAFDAC,22,No,In_Stock
FAC-KAN-3847,General Hospital Ungogo,Yobe,Nguru,North_East,PHC,Artemether-Lumefantrine 20/120mg,Antimalarial,Yes,BN47200,2024-04-14,2025-12-03,Chi Pharma,320,891,2970,Tablets,16.2,2024-12-23,2025-06-20,Alpha Pharmacy,665.29,212892.8,Room_Temp,Room_Temp,Yes,No,,None,8,594,4.7,Yes,NAFDAC,19,No,Critical
FAC-RIV-9202,Oyigbo PHC,Rivers,Oyigbo,South_South,PHC,Ibuprofen 400mg,Analgesic,Yes,BN20716,2022-01-27,2024-03-07,Emzor Pharmaceuticals,1985,631,2105,Tablets,141.4,2024-12-31,2025-06-15,Prohealth Medical,67.75,134483.75,Room_Temp,Room_Temp,Yes,No,,Partial,4,421,13.2,Yes,NAFDAC,4,No,Expired
FAC-OGU-6224,Abeokuta South District Hospital,Enugu,Nkanu East,South_East,PHC,Pentavalent Vaccine (DPT-HepB-Hib),Vaccine,Yes,BN31005,2022-01-27,2024-07-20,GSK Nigeria,841,339,1808,Vials,111.6,2025-03-06,2025-06-24,WHO Supply Division,3581.3,3011873.3,Refrigerated,Refrigerated,Yes,No,,None,0,226,10.7,No,NAFDAC,6,No,In_Stock
FAC-EKI-1439,Ekiti University Teaching Hospital,FCT,Kwali,North_Central,PHC,OPV (Oral Polio Vaccine),Vaccine,Yes,BN83228,2023-02-28,2026-02-26,Novartis Nigeria,0,585,1950,Vials,0.0,2025-05-05,2025-08-10,WHO Supply Division,615.18,0.0,Frozen,Frozen,Yes,No,,None,1,390,13.0,Yes,NAFDAC,45,Yes,Out_of_Stock
FAC-EDO-2680,General Hospital Rural A,Edo,Rural A,South_South,General Hospital,Ceftriaxone 1g Injection,Antibiotic,Yes,BN88227,2023-07-25,2024-12-13,May & Baker Nigeria,925,396,1584,Tablets,105.1,2025-05-29,2025-06-26,NAFDAC Approved Vendor,1388.34,1284214.5,Room_Temp,Room_Temp,Yes,Yes,SRL-5A08A3F0C7,Full,1,264,7.6,Yes,WHO_PQ,5,Yes,Expired
FAC-YOB-6056,State General Hospital Yobe,Yobe,Geidam,North_East,General Hospital,OPV (Oral Polio Vaccine),Vaccine,Yes,BN97286,2023-03-15,2025-05-13,Cipla Nigeria,3957,816,5984,Vials,218.2,2025-04-06,2025-07-11,Alpha Pharmacy,433.6,1715755.2,Frozen,Frozen,Yes,Yes,SRL-7D7E6CAD75,Partial,6,544,3.2,Yes,WHO_PQ,26,Yes,In_Stock
FAC-KAD-9933,General Hospital Kaduna South,Kaduna,Kaduna South,North_West,General Hospital,Tenofovir/Lamivudine/Dolutegravir,ARV,Yes,BN78104,2023-03-04,2024-10-26,Greenfield Pharma,0,843,5620,Tablets,0.0,2025-01-30,2025-08-01,Unknown Supplier,1893.38,0.0,Room_Temp,Room_Temp,Yes,No,,None,4,562,1.9,Yes,NAFDAC,32,No,In_Stock
FAC-OSU-7900,Ward 1 PHC,Osun,Rural B,South_West,PHC,Dihydroartemisinin-Piperaquine,Antimalarial,Yes,BN56814,2024-09-22,2026-06-13,GSK Nigeria,2490,853,6828,Tablets,131.3,2025-02-04,2025-06-18,Community Health Supplies,913.54,2274714.6,Room_Temp,Room_Temp,Yes,No,,None,3,569,2.2,Yes,WHO_PQ,14,No,In_Stock
FAC-JIG-8297,State General Hospital Jigawa,Jigawa,Rural A,North_West,General Hospital,Tramadol 50mg,Analgesic,No,BN29315,2024-02-09,2026-11-27,May & Baker Nigeria,629,682,3640,Tablets,41.5,2025-05-05,2025-06-22,WHO Supply Division,436.17,274350.93,Room_Temp,Room_Temp,Yes,No,,None,4,455,9.0,Yes,WHO_PQ,16,Yes,Low_Stock
FAC-AKW-5831,Ward 8 PHC,Akwa Ibom,East,South_South,PHC,Amoxicillin-Clavulanate 625MG,Antibiotic,Yes,BN35109,2024/03/02,2026-08-07,May & Baker Nigeria,0,1167,9336,Tablets,0.0,2025-05-24,2025-06-13,,665.8,0.0,Room_Temp,Room_Temp,Yes,Yes,SRL-5EB295E426,Partial,2,778,3.6,Yes,WHO_PQ,7,No,Out_of_Stock
FAC-ENU-9109,Ward 8 PHC,Enugu,Enugu South,South_East,PHC,Artesunate Injection 60mg,Antimalarial,Yes,BN29008,2022-04-11,2023-10-24,Emzor Pharmaceuticals,73,57,152,Tablets,57.6,01-18-2025,2025-06-23,WHO Supply Division,3168.39,231292.47,Room_Temp,Room_Temp,Yes,No,,None,3,38,4.3,Yes,NAFDAC,6,No,Expired
FAC-ABI-9900,South PHC,Abia,South,South_East,PHC,Diclofenac 50mg,Analgesic,Yes,BN66743,2022-03-09,18/01/2025,Roche Nigeria,744,232,1550,Tablets,144.0,10-Feb-2025,2025-07-01,,102.47,76237.68,Room_Temp,Room_Temp,Yes,No,,Partial,1,155,4.1,Yes,NAFDAC,5,Yes,Expired
FAC-OND-4361,Ward 6 PHC,Ondo,Central,South_West,PHC,Ciprofloxacin 500mg,Antibiotic,Yes,BN95841,2023-02-02,2024-12-29,Greenfield Pharma,1006,690,1840,Tablets,65.6,2025-01-05,2025-07-09,HealthPlus Distribution,188.66,189791.96,Room_Temp,Room_Temp,Yes,No,,None,1,460,4.1,Yes,WHO_PQ,13,No,In_Stock
FAC-CRO-5400,State General Hospital Cross River,Cross River,Rural A,South_South,General Hospital,Artesunate Injection 60mg,Antimalarial,Yes,BN40993,2023-07-25,2026-03-03,Dana Pharmaceuticals,0,133,890,Tablets,0.0,2025-04-25,2025-06-30,Local Market Vendor,2491.18,0.0,Room_Temp,Room_Temp,Yes,No,,Partial,1,89,7.3,Yes,NAFDAC,10,No,Out_of_Stock
FAC-KWA-1712,Ward 9 PHC,Kwara,Rural A,North_Central,PHC,Artesunate Injection 60mg,Antimalarial,Yes,BN40426,2023-06-29,2024-07-11,Emzor Pharmaceuticals,0,669,3122,Tablets,0.0,2025-01-23,2025-07-13,Unknown Supplier,2428.41,0.0,Room_Temp,Room_Temp,Yes,No,,None,5,446,3.4,Yes,WHO_PQ,32,Yes,Expired
FAC-BEN-6378,Federal Teaching Hospital East,Benue,East,North_Central,Teaching Hospital,Tenofovir/Lamivudine/Dolutegravir,ARV,Yes,BN24327,2024-08-13,2026-06-17,Dana Pharmaceuticals,1127,417,1390,Tablets,121.6,2025-05-28,2025-06-29,HealthPlus Distribution,3507.63,3953099.01,Room_Temp,Room_Temp,Yes,Yes,SRL-560BE2867B,Full,6,278,9.8,No,Non_Compliant,15,No,In_Stock
FAC-GOM-8174,North PHC,Gombe,North,North_East,PHC,Lopinavir/Ritonavir 200/50mg,ARV,Yes,BN61453,2022-03-09,2023-03-27,Dana Pharmaceuticals,-31,721,5291,Tablets,0.0,2025-05-28,2025-08-01,,3496.88,0.0,Room_Temp,Room_Temp,Yes,No,,Partial,0,481,4.9,Yes,NAFDAC,40,No,In_Stock
FAC-KAT-1481,West District Hospital,Katsina,West,North_West,General Hospital,Metronidazole 400mg,Antibiotic,Yes,BN78926,22/08/2023,2026-01-14,GSK Nigeria,175,217,1015,Tablets,36.2,2025-02-11,2025-07-06,Medplus Logistics,91.99,16098.25,Room_Temp,Room_Temp,Yes,Yes,SRL-EF11B74DC1,Full,3,145,2.6,Yes,NAFDAC,15,Yes,Low_Stock
FAC-CRO-2532,Rural B Primary Health Centre,Cross River,Rural B,South_South,PHC,Dihydroartemisinin-Piperaquine,Antimalarial,Yes,BN64786,2024-12-05,2027-05-03,GSK Nigeria,3854,1002,4008,Tablets,173.1,2025-05-28,2025-06-26,Medplus Logistics,1159.37,4468211.98,Room_Temp,Room_Temp,Yes,No,,None,2,668,7.8,Yes,NAFDAC,7,No,In_Stock
FAC-GOM-4575,North Primary Health Centre,Gombe,North,North_East,PHC,Amoxicillin-Clavulanate 625mg,Antibiotic,Yes,BN20395,2023-09-29,2026-02-04,May & Baker Nigeria,380,424,3396,Tablets,40.3,2025-01-16,2025-06-28,,1069.25,406315.0,Room_Temp,Room_Temp,Yes,No,,None,7,283,10.3,Yes,WHO_PQ,15,No,Low_Stock
FAC-NAS-9550,West PHC,Nasarawa,West,North_Central,PHC,Artemether-Lumefantrine 20/120mg,Antimalarial,Yes,BN20508,2024-12-16,2027-03-22,Dana Pharmaceuticals,336,285,760,Tablets,53.1,2024-12-18,2025-07-31,,725.96,243922.56,Room_Temp,Room_Temp,Yes,No,,Partial,0,190,8.3,Yes,WHO_PQ,40,Yes,In_Stock
FAC-DEL-8607,General Hospital West,Delta,West,South_South,General Hospital,Dihydroartemisinin-Piperaquine,Antimalarial,Yes,BN58076,2022-03-07,2024-06-14,Swipha,236,57,380,Tablets,186.3,2025-03-07,2025-06-15,HealthPlus Distribution,660.21,155809.56,Room_Temp,Room_Temp,Yes,No,,None,1,38,9.2,Yes,NAFDAC,6,Yes,Expired
FAC-OSU-2533,State General Hospital Osun,Osun,South,South_West,General Hospital,Lopinavir/Ritonavir 200/50mg,ARV,Yes,BN80762,2024-11-25,2026-03-18,May & Baker Nigeria,576,207,1656,Tablets,125.2,2024-12-09,2025-06-29,Medplus Logistics,4503.78,2594177.28,Room_Temp,Room_Temp,Yes,No,,None,2,138,5.3,Yes,NAFDAC,7,No,In_Stock
FAC-ABI-1810,South Primary Health Centre,Abia,South,South_East,PHC,Amoxicillin-Clavulanate 625MG,Antibiotic,Yes,BN72286,2024-06-13,2026-07-29,Novartis Nigeria,22,538,3949,Tablets,1.8,2025-01-30,2025-06-25,Unknown Supplier,797.97,17555.34,Room_Temp,Room_Temp,Yes,No,,None,3,359,12.8,Yes,NAFDAC,11,No,Critical
FAC-OND-1465,Rural B Primary Health Centre,Ondo,Rural B,South_West,PHC,Tramadol 50mg,Analgesic,No,BN25368,2022-06-02,2025-04-10,GSK Nigeria,839,934,7476,Tablets,40.4,2024-12-27,2025-06-28,,207.02,173689.78,Room_Temp,Room_Temp,Yes,No,,None,3,623,1.9,Yes,WHO_PQ,6,Yes,Expired
FAC-OSU-4761,Rural B District Hospital,Osun,Rural B,South_West,General Hospital,HPV Vaccine,Vaccine,Yes,BN39592,2023-09-12,2025-08-06,Chi Pharma,597,204,1360,Vials,131.7,2025-05-25,2025-06-04,Drugfield Pharma,20142.57,12025114.29,Refrigerated,Room_Temp,No,Yes,SRL-4449490177,Full,0,136,18.5,Yes,NAFDAC,3,Yes,In_Stock
FAC-IMO-9816,Central Primary Health Centre,Imo,Central,South_East,PHC,Pentavalent Vaccine (DPT-HepB-Hib),Vaccine,Yes,BN80889,2024-05-24,2026-11-14,AstraZeneca Nigeria,1483,574,3447,Vials,116.2,06-Jan-2025,2025-07-07,Community Health Supplies,3444.52,5108223.16,Refrigerated,Refrigerated,Yes,No,,None,2,383,9.3,Yes,NAFDAC,9,No,In_Stock
FAC-KAD-4321,Soba PHC,Kaduna,Soba,North_West,PHC,Metronidazole 400mg,Antibiotic,Yes,BN18612,2023-11-15,2026-06-01,Emzor Pharmaceuticals,82,916,3666,Tablets,4.0,01-15-2025,2025-07-23,Unknown Supplier,157.71,12932.22,Room_Temp,Room_Temp,Yes,No,,None,3,611,11.0,No,Non_Compliant,26,Yes,Critical
FAC-LAG-2723,Eti-Osa District Hospital,Lagos,Eti-Osa,South_West,General Hospital,Dihydroartemisinin-Piperaquine,Antimalarial,Yes,BN98058,2023-09-04,2024-12-30,Novartis Nigeria,0,903,4816,Tablets,0.0,2025-05-11,2025-07-13,Prohealth Medical,1280.76,0.0,Room_Temp,Room_Temp,Yes,No,,None,2,602,3.3,Yes,WHO_PQ,13,Yes,Expired
FAC-BOR-2047,Konduga District Hospital,Borno,Konduga,North_East,General Hospital,HPV Vaccine,Vaccine,Yes,BN69931,2024-07-16,2026-11-02,Fidson Healthcare,835,961,4487,Vials,39.1,2025-04-06,2025-06-28,NAFDAC Approved Vendor,16202.94,13529454.9,Refrigerated,Room_Temp,No,No,,None,6,641,40.2,Yes,WHO_PQ,25,Yes,Low_Stock
FAC-ADA-5063,West PHC,Adamawa,West,North_East,PHC,Nevirapine 200mg,ARV,Yes,BN77229,2024-07-29,2026-02-11,Jawa International,71,511,4092,Tablets,6.2,2025-02-15,2025-07-11,,1131.75,80354.25,Room_Temp,Room_Temp,Yes,No,,Partial,2,341,5.4,Pending,NAFDAC,33,No,Critical
FAC-BAU-5781,General Hospital West,Bauchi,West,North_East,General Hospital,Ceftriaxone 1g Injection,Antibiotic,Yes,BN98003,09-02-2023,2024-10-05,AstraZeneca Nigeria,40,99,330,Tablets,18.2,2025-04-06,2025-07-03,Unknown Supplier,1231.92,49276.8,Room_Temp,Room_Temp,Yes,No,,None,1,66,14.9,Yes,NAFDAC,15,No,Expired
FAC-NAS-4913,Rural B Primary Health Centre,Nasarawa,Rural B,North_Central,PHC,Nevirapine 200mg,ARV,Yes,BN31343,2023-02-02,2025-03-04,Cipla Nigeria,904,922,6765,Tablets,44.1,2024-12-09,2025-07-22,Community Health Supplies,1048.55,947889.2,Room_Temp,Room_Temp,Yes,No,,None,8,615,7.3,Yes,NAFDAC,44,No,In_Stock
FAC-RIV-9022,Obio-Akpor PHC,Rivers,Obio-Akpor,South_South,PHC,Measles-Rubella Vaccine,Vaccine,Yes,BN57655,2022-03-26,2023-05-20,Strides Shasun Nigeria,46,141,564,Vials,14.7,2025-05-18,2025-06-23,,1234.35,56780.1,Refrigerated,Room_Temp,No,No,,None,0,94,52.1,Yes,NAFDAC,3,Yes,In_Stock
FAC-SOK-4275,State General Hospital Sokoto,Imo,East,South_East,General Hospital,Measles-Rubella Vaccine,Vaccine,Yes,BN24803,2024-04-15,2025-08-01,Strides Shasun Nigeria,137,751,2004,Vials,8.2,2025-04-10,2025-06-26,Prohealth Medical,2629.14,360192.18,Refrigerated,Room_Temp,No,Yes,SRL-1B98DD9443,Full,2,501,18.0,Yes,NAFDAC,10,No,Critical
FAC-EBO-3380,Izzi District Hospital,Ebonyi,Izzi,South_East,General Hospital,Ciprofloxacin 500mg,Antibiotic,Yes,BN99761,2024-10-03,2027-08-15,Dana Pharmaceuticals,156,273,910,Tablets,25.7,2025-03-13,2025-06-05,USAID Supply Chain,377.68,58918.08,Room_Temp,Room_Temp,Yes,No,,None,2,182,6.2,Yes,WHO_PQ,4,No,Low_Stock
FAC-NAS-8653,East Primary Health Centre,Nasarawa,East,North_Central,PHC,Ceftriaxone 1g Injection,Antibiotic,Yes,BN67102,2024-07-10,2026-10-06,GSK Nigeria,1620,240,1760,Tablets,303.8,2025-03-30,2025-07-11,Local Market Vendor,1490.36,2414383.2,Room_Temp,Room_Temp,Yes,No,,None,7,160,5.3,Yes,NAFDAC,18,Yes,In_Stock
FAC-JIG-1382,North PHC,Jigawa,North,North_West,PHC,Morphine 10MG/ml Inj.,Analgesic,Yes,BN90336,2024-10-12,2026-03-07,GSK Nigeria,0,39,104,Tablets,0.0,2025-03-15,2025-06-20,Community Health Supplies,4569.55,0.0,Room_Temp,Room_Temp,Yes,No,,None,7,26,11.4,Yes,NAFDAC,18,No,Out_of_Stock
FAC-OYO-5815,Central Primary Health Centre,Oyo,Central,South_West,PHC,Diclofenac 50mg,Analgesic,Yes,BN73142,2024-03-07,2027-02-23,GSK Nigeria,1783,723,4338,Tablets,111.0,2025-05-30,2025-06-29,,62.55,111526.65,Room_Temp,Room_Temp,Yes,No,,None,2,482,1.9,Yes,NAFDAC,3,No,In_Stock
FAC-KAT-5584,State General Hospital Katsina,Ebonyi,Izzi,South_East,PHC,OPV (Oral Polio Vaccine),Vaccine,Yes,BN23051,2024-01-28,2025-02-13,Novartis Nigeria,0,909,3636,Vials,0.0,01-14-2025,2025-06-30,HealthPlus Distribution,771.49,0.0,Frozen,Frozen,Yes,No,,None,2,606,4.4,Yes,WHO_PQ,7,Yes,Expired
FAC-BAU-6421,East District Hospital,Bauchi,East,North_East,General Hospital,HPV Vaccine,Vaccine,Yes,BN59208,2023-04-15,2025-01-23,Chi Pharma,3180,1039,3465,Vials,137.7,2025-03-12,2025-08-07,Local Market Vendor,17096.98,54368396.4,Refrigerated,Room_Temp,No,No,,Partial,7,693,13.0,Pending,NAFDAC,37,Yes,Expired
FAC-PLA-9819,Rural B District Hospital,Plateau,Rural B,North_Central,General Hospital,Chloroquine Phosphate 250mg,Antimalarial,Yes,BN76623,2024-09-21,2025-10-03,GSK Nigeria,765,856,5710,Tablets,40.2,2024-12-16,2025-07-02,WHO Supply Division,88.89,68000.85,Room_Temp,Room_Temp,Yes,No,,None,3,571,9.7,Yes,WHO_PQ,30,No,Low_Stock
FAC-AKW-2373,Central Primary Health Centre,AKWA IBOM,Central,South_South,PHC,Tramadol 50MG,Analgesic,No,BN95970,18/11/2023,2025-07-09,Jawa International,1409,681,4540,Tablets,93.1,2025-04-25,2025-06-21,Community Health Supplies,425.2,599106.8,Room_Temp,Room_Temp,Yes,No,,None,2,454,1.3,Yes,NAFDAC,8,Yes,In_Stock
FAC-BAU-2473,Rural B PHC,Bauchi,Rural B,North_East,PHC,Metronidazole 400mg,Antibiotic,Yes,BN68462,06/07/2022,2025-04-27,Swipha,562,829,6636,Tablets,30.5,2025-04-12,2025-07-11,,144.94,81456.28,Room_Temp,Room_Temp,Yes,Yes,SRL-4A80DE34E9,Full,3,553,7.5,Yes,WHO_PQ,15,No,Expired
FAC-LAG-2536,Badagry PHC,Lagos,Badagry,South_West,PHC,Morphine 10mg/ml Injection,Analgesic,Yes,BN26727,2022-06-09,2024-04-14,May & Baker Nigeria,1413,298,1791,Tablets,213.0,2025-05-14,2025-06-27,Mosad Medical,4790.77,6769358.01,Room_Temp,Room_Temp,Yes,No,,None,2,199,16.1,No,Non_Compliant,12,No,In_Stock
FAC-NIG-1532,State General Hospital Niger,Niger,Rural B,North_Central,General Hospital,Chloroquine Phosphate 250mg,Antimalarial,Yes,BN88039,2022-12-31,2025/09/20,Roche Nigeria,0,1179,7860,Tablets,0.0,2024-12-29,2025-07-13,Unknown Supplier,81.23,0.0,Room_Temp,Room_Temp,Yes,No,,None,4,786,10.2,Yes,WHO_PQ,14,No,Out_of_Stock
FAC-RIV-9128,Ward 8 PHC,RIVERS,Port Harcourt,South_South,PHC,Chloroquine Phosphate 250mg,Antimalarial,Yes,BN53327,2023-01-21,2025-09-01,Cipla Nigeria,2357,976,3255,Tablets,108.6,2025-05-10,2025-07-12,NAFDAC Approved Vendor,178.52,420771.64,Room_Temp,Room_Temp,Yes,No,,None,2,651,14.8,No,Non_Compliant,14,No,In_Stock
FAC-KAT-7648,State General Hospital Katsina,Katsina,East,North_West,General Hospital,Diclofenac 50mg,Analgesic,Yes,BN22714,2023/05/24,2024-06-17,Pfizer Nigeria,123,279,1488,Tablets,19.8,2025-05-19,2025-08-05,HealthPlus Distribution,119.49,14697.27,Room_Temp,Room_Temp,Yes,No,,Partial,3,186,1.7,Yes,NAFDAC,42,Yes,Expired
FAC-EDO-5649,East PHC,Edo,East,South_South,PHC,Tenofovir/Lamivudine/Dolutegravir,ARV,Yes,BN14704,2023-06-13,01-05-2025,Swipha,93,106,284,Tablets,39.3,2024-12-13,2025-07-07,,2157.82,200677.26,Room_Temp,Room_Temp,Yes,No,,None,3,71,13.7,Yes,NAFDAC,8,Yes,Expired
FAC-OSU-4015,North PHC,Osun,North,South_West,PHC,Nevirapine 200mg,ARV,Yes,BN99763,2023-04-22,2025-01-03,Strides Shasun Nigeria,1166,442,1475,Tablets,118.6,2025-01-26,2025-06-22,,708.95,826635.7,Room_Temp,Room_Temp,Yes,No,,None,2,295,7.4,No,Non_Compliant,14,No,Expired
FAC-KWA-9108,Ward 4 PHC,Delta,Rural B,South_South,Teaching Hospital,Paracetamol 500mg,Analgesic,Yes,BN30332,2022-05-29,2023-08-30,Strides Shasun Nigeria,248,783,3654,Tablets,14.3,2024-12-19,2025-06-15,Alpha Pharmacy,26.13,6480.24,Room_Temp,Room_Temp,Yes,Yes,SRL-65A14A830E,Full,2,522,6.5,Yes,NAFDAC,4,Yes,Expired
FAC-EBO-7076,Abakaliki Primary Health Centre,Ebonyi,Abakaliki,South_East,PHC,Artemether-Lumefantrine 20/120mg,Antimalarial,Yes,BN84512,2024-12-01,2027-02-13,Strides Shasun Nigeria,2594,754,4527,Tablets,154.7,2025-04-07,2025-06-23,Community Health Supplies,443.38,1150127.72,Room_Temp,Room_Temp,Yes,No,,Partial,2,503,5.8,No,Non_Compliant,3,No,In_Stock
